"id","geom","LENGTH","NOM"
309,"01050000204F660000010000000102000000040000002522DC8408062AC1A4630C7586544E418550C0A7F3052AC13E6FC029FB534E41D1F7B606E9052AC1C86AE3CBD0534E4112165313E9052AC18F70F068CA534E41","312.311","AVENUE ASSA"
310,"01050000204F6600000100000001020000001000000079828558CF082AC12F56570E6D534E415EDEF9236D082AC10FE82D2977534E414E6D256D36082AC10685EEAC7D534E412AC41919E7072AC1C7BB55C685534E41073F555468072AC1CDDFEE0890534E41D62181D9C1062AC1BEE1DC5F9D534E41F2EAB9CF5B062AC19073F689A6534E413222AF731B062AC1CBEF8FACAB534E41F273FE29DF052AC1DCF357ABB3534E41A302D27556052AC1ACE8A832B9534E41720047510D032AC1DD3E7D33B5534E418DB8F41BCB012AC177EB11A3B2534E41FF3D6223C3FD29C1648D6A31AE534E415ACCBFAD3CFA29C15C7F1982A9534E4113B143F719F929C169E50BBAA7534E41F199CC7FAEF829C1F8D828FFAD534E41","1744.68","BOULEVARD DE NICE"
311,"01050000204F6600000100000001020000000C000000F199CC7FAEF829C1F8D828FFAD534E413FC54C7092F829C162B6F6A2AF534E41B6F596192BF829C11979D273C0534E41BA72C33985F729C1CB7961FAD4534E41D8949AEFC6F629C1FE3CCD70ED534E410EFB513E81F629C1BF2E76EAF6534E41DAD375AF37F629C1621710ECFF534E411783ED508AF529C18D34EE6D15544E410B7C46E54FF529C1C6DB73691D544E41E2B41C85FEF429C10A81BF9823544E41AB34E41CABF429C12476DFD428544E41E557C1B9B3F329C1FF1C69112C544E41","579.39","RUE MOHAMED MEKNASSI"
312,"01050000204F660000010000000102000000070000008B08AA005E042AC123586B8811534E41C82E664B08042AC122697FB418534E41E0429E2FC2032AC169534F001F534E417D3E695B53032AC18BCAD71927534E412FB505CCF2022AC124807F4A30534E416BF0B56E4D022AC1953586A43C534E41F2C58D6287012AC11B45B7B14C534E41","318.446","RUE EL FNIDEQUE"
313,"01050000204F66000001000000010200000002000000FAF7A57160012AC1213A8B642B534E41BF89AF4AE0022AC197653322FD524E41","177.434","RUE ZMAMMRA"
314,"01050000204F66000001000000010200000002000000FDB144C4A7032AC16894DF57A8544E4134433D4D7C022AC138E39E8DB7544E41","127.322","RUE TATA"
315,"01050000204F66000001000000010200000002000000CF209253A8042AC1ABCE80CBA8544E419CE2837FF1012AC1387D2F7970544E41","304.263","RUE BOUIZAKARNE"
316,"01050000204F66000001000000010200000002000000CC6CAC9ED8042AC1C4C71BCFEA544E411268AEEE5B042AC192E5438448554E41","163.926","RUE ELLOUZIA"
317,"01050000204F660000010000000102000000020000003FA796735E042AC1D8E8DE9952554E4110DCA935AA032AC13B676C9D23554E41","108.253","RUE OUALIDIA"
318,"01050000204F660000010000000102000000020000001EA4C42AE9032AC1B5F3414AF2544E41AF631CAA3B032AC1BCFFAFBC67554E41","207.841","RUE SIDI BENNOUR"
319,"01050000204F660000010000000102000000020000009CF99E671B032AC10C520880E8544E4119B5487F9B022AC153805EC43C554E41","149.626","RUE IB YASSMI"
320,"01050000204F6600000100000001020000000200000065603F8E02FC29C186F78F1018544E41F33F9C9124F729C1CCD77E238E544E41","554.976","RUE IBN JAHIR"
321,"01050000204F66000001000000010200000006000000581F8CC2BCF029C13C96A22C24544E41C98218733CF029C17D9272451E544E41CBD576B0BEEF29C1E01137C31C544E41F040BD5115EF29C162ED7DC01B544E417ABED028CEEE29C1E61387361A544E4166CB6F090AEE29C10A6C3D5113544E41","289.728","RUE NADAUD"
322,"01050000204F66000001000000010200000003000000D7B3D337BDEF29C18AB7840958544E418FBE17D85EEE29C1CA0105F981544E41A6385E7441ED29C129FE1044A5544E41","294.309","RUE DE L'HOPITAL MAURANT"
323,"01050000204F6600000100000001020000000500000037887D40DAF029C1F0BE1CD770544E41692E151B7CF029C1A612F3377B544E41467F4BCD1AF029C1B33D854587544E4119309CCBABEF29C1E38E5FE198544E414CA9CD0E6AEF29C18D3D3DEFA3544E41","175.74","RUE A. DAUDET"
324,"01050000204F66000001000000010200000002000000C2177365D5EF29C1D28D89208D544E41023C25D88AEF29C1D8E794D163544E41","75.251","RUE COMMANDANT DROGOU"
325,"01050000204F6600000100000001020000000200000083F88FCD37EF29C1BFDC15ECA3544E41BC93D59EC1EE29C15910EFDD7A544E41","84.057","RUE AUGIER"
326,"01050000204F660000010000000102000000020000005F0F3758AEEF29C19ACEFB5203544E416070D31D7DEF29C1189CAC3E43544E41","108.023","RUE AMPERE"
327,"01050000204F6600000100000001020000000400000097605DA3E0ED29C10AD979B861544E41EFD8D6C519ED29C133C7C8F07A544E41599D20F8B9EC29C14AA2A4347E544E41C53371749FEB29C14CF0123090544E41","254.584","RUE DE CATALOGNE"
328,"01050000204F660000010000000102000000030000002C2077C279EB29C1F909A32C7D544E4188B1F61FFBEB29C1A57CB7E775544E418C3394175EEC29C1CE6AC72770544E41","97.575","RUE DE DIEU"
329,"01050000204F6600000100000001020000000D0000002577424E87E929C1033EB67D51534E417EFD533F1FE929C1064ED4D35A534E416427E3DEDAE829C1AA62806960534E417A196CC186E829C1B2C0AC336D534E410410D60652E829C16392CDFF75534E41B1377DD727E829C1DC9CA9E57A534E41C47B2553F9E729C1877558E480534E41224118CEB3E729C1E043D46385534E412808EC543BE729C135B024FC8D534E419A2CE2BE0CE729C1333E862B93534E412D9B4B26DFE629C1C430C9E195534E416ABE21268AE629C1E2C6314298534E41C773273E86E429C1C8863A4D9B534E41","558.113","RUE DES ANGLAIS"
330,"01050000204F66000001000000010200000005000000AC02A1E1BAE629C121B41A92E7534E4139D33FD8B5E629C1153DBEB691534E41BA59C5A2B3E629C15B3E94506B534E4199BE29BFCDE629C190D3F4AB43534E41C0A868F926E729C13258784BF8524E41","403.346","RUE ABDERRAHMANE LEMRHANET"
331,"01050000204F660000010000000102000000040000008C9F054740E529C173473C7763524E41529BCC4EEAE429C18FA4F9FA4D524E413C2565A855E429C1669C3D8032524E4137B7A304D5E329C180AFAE261C524E41","192.66","RUE H. BEN ALI"
332,"01050000204F66000001000000010200000003000000299140C0D7E529C1F92BA9D9EB514E418EE9A40968E529C1907592161B524E41D49196D7F5E429C1F97BB59B47524E41","179.048","RUE DU PARC"
333,"01050000204F660000010000000102000000070000000D6C2F03D7E229C1FE0A66A086514E41CBA6333B18E429C13AB21C9DAE514E41E2677BF9B5E429C1A326CE82C1514E4175E6B841E9E629C13DFFA3A003524E41074C022A3EE929C163BA3E5F51524E41027B532F20EA29C13C7DE1F96F524E41A5D3CE5A9FEA29C1D6C001C09B524E41","958.564","BOULEVARD RACHIDI"
334,"01050000204F6600000100000001020000000600000066541844F0E829C1A650B06D53524E415702BB908FE829C19440BD1E80524E41B0E45C423BE829C1394D213BA4524E4114383F000DE829C12EC44C9DB9524E41026D4E3CD3E729C1CDFD19CED4524E4193DE4C86C4E729C1F741A3BDDB524E41","258.422","RUE IBN ROCHD"
335,"01050000204F6600000100000001020000000400000047277D2468E829C1E17F78363E524E41A5702DCCB4E729C1A628DF9E7C524E4113A56FAD46E729C12BABB2FEA4524E41457A03E9DEE629C137BF263ECC524E41","287.095","RUE EL KHAOUARIZMI"
336,"01050000204F6600000100000001020000000B000000D13D8E8936E629C1C3F8FA39BD524E41AA189EB643E629C1B4244332A4524E415C175F2756E629C1EDB72A507C524E417C6D9B3577E629C13D79B5BD58524E4156167AFE92E629C13B8607D544524E4153ACA1CAACE629C19FAC4B2333524E4157FA9F3326E729C1822B1B5AFB514E410F06566D5EE729C126CF1968DA514E41E4FC59E277E729C1F85246E6CA514E41C1113EBEADE729C133288D97A8514E41A21409AF02E829C11652A46072514E41","586.085","RUE D'ALGER"
337,"01050000204F660000010000000102000000020000006DC77237B3E729C1CF5DA91A68514E41E858052CA0E529C18E12A7ECA5514E41","243.95","RUE CURIE"
338,"01050000204F66000001000000010200000003000000D9E5981BCDE029C1E132F8722A524E41C1BEF88AA6E029C19032D61F5A524E41B10A781273E029C138DB251BA6524E41","208.615","RUE DE TATA"
339,"01050000204F660000010000000102000000030000008E507E9FC9E029C19D96864328524E41AC291F15E7DF29C1E67B11F83C524E415C390114BBDE29C1943A5AA84D524E41","228.537","RUE MOULAY ABDELKADER"
340,"01050000204F6600000100000001020000000500000062A6737A43E129C155D141773C524E416177230E72E029C1C3A36CF44C524E41282F89706CDF29C1A2AD793060524E419B21395AE0DE29C19B67162B69524E416B4D69D4CDDE29C1096CBB136A524E41","273.201","RUE LAHRIZI"
341,"01050000204F6600000100000001020000000B000000BE0AF91D39DE29C1962DFA6668524E418E212A6573DD29C1CC48B61468524E413EB351A9A4DC29C11D3043A057524E41B56E0D1EE3DB29C1A45AE9ED47524E410CDEA8562ADB29C14F86E2FE38524E41983DE4D5A0DA29C1F6C175EF2D524E41D28BF57460DA29C16C5A323B28524E410E24EF8E06DA29C1E757850E24524E416454FF9F9FD829C1D47A67131C524E416C11C96E4CD829C1E779E00C1A524E4193AC905FCCD729C1C89F27E816524E41","703.826","RUE DE OULED ZIANE"
342,"01050000204F660000010000000102000000040000006A1EDF8C49D729C151AA983D19524E4138C1AE6E69D629C1E50F5F2217524E41AE544322B5D529C1EB40802B16524E417CADB567F1D429C14C1EF6A513524E41","250.317","RUE FAIDA KHALIFA"
343,"01050000204F6600000100000001020000000D0000005AFC586A56D929C1F1D976C779524E413D5D9B5184D829C1B0DCB13A73524E41C5E2751B03D729C14941BEA06D524E41607562ECE7D429C1BC71BE5165524E4164E1784DCCD229C1698369EE5E524E41388E022C1ED229C19225934F5D524E41014F107052D029C1E483FB2C56524E4183A0689FB1CF29C1438F012554524E41EEB4A53D45CF29C1EB0900A74E524E410C1A12B616CE29C11949FC8A1D524E412715EE2292CD29C180781B2F09524E415081B6D022CB29C131063CF6A8514E4175F3D91477CA29C1765F3A1F8E514E41","1681.242","BOULEVARD MOHAMED V"
344,"01050000204F660000010000000102000000020000008E76D548B9DE29C1A4C24B0763524E4161B9B4FD6ADE29C1A0E9099200524E41","166.602","RUE TAHAR SEBTI"
345,"01050000204F6600000100000001020000000C000000B684F1FDF2DF29C16035A79E55524E414E3917B0E8DF29C100DB34A642524E414529E950DDDF29C15F0012CA34524E41713528EFB6DF29C159F01D140D524E414100A7BBA8DF29C1D03B635800524E416FF59A17EADF29C1AEF09DCDC9514E416D6AEECE34E029C1D8A68D299A514E414EEFC6B75DE029C193BDDBC681514E413C2B878387E029C1CC19091F6A514E416C9B137FB9E029C1E71364235E514E412D3F82DCE5E029C13F4F2A0354514E41D4B643319DE129C10AAE38463F514E41","548.927","BOULEVARD PRINCE MOULAY ABDELLAH"
346,"01050000204F660000010000000102000000050000007AFBF1C49EE229C107680EB27E514E4163E8F6BCC8E129C1E95C20323D514E41481C68F65AE129C19B8F9F8215514E411AE080D633E129C1311AEFB406514E41BC83B60A0FE129C108D2CDB7F9504E41","276.738","AVENUE MERS SULTAN"
347,"01050000204F660000010000000102000000020000006B12337832E329C152DC3C8436514E41A294C3AC35E229C17AAAD5030D514E41","125.874","RUE BERGE"
348,"01050000204F66000001000000010200000002000000F41DE126F2E229C1DCC760B656514E4128D1444EFAE129C1D2CD489422514E41","134.741","RUE TERVES"
349,"01050000204F66000001000000010200000005000000C5114B2F90E029C1A7B4A4EB60514E41DBD2CDB028E029C1196E02533E514E41B92EF82BCADF29C1152500FA1E514E41425469C07DDF29C1DEB2012006514E413001F6894EDF29C19CB57091EE504E41","232.933","RUE ABOU BAKR SEDDIK"
350,"01050000204F660000010000000102000000030000007F8C5DE539E129C1BDB2570812514E41B8DAE63BA8DF29C1EA390E3D5F514E4164AC312064DE29C1D34CC7779E514E41","381.853","RUE EL ARAAR"
351,"01050000204F660000010000000102000000060000005E6F7041BBE129C10226EE1930514E41C2E074845FE229C1649520D4F6504E41C6010EF7C2E229C1512A36EAD7504E410C0A478D6DE329C1E3AF8733A5504E41B89ACD9F90E329C12A13BEF39C504E41B9F9727195E429C1FE76808579504E41","436.874","RUE OMAR SLAOUI"
352,"01050000204F66000001000000010200000005000000D0D9A8E4F8E129C161623000B4504E4185C53AB2CFE129C1A838051225504E41E66DB59DCCE129C1C91CF76612504E414CD1EF05C3E129C16C7AAF02F74F4E41BB980626DBE129C162F9C81FCD4F4E41","384.682","RUE TARABLOUSSE"
353,"01050000204F66000001000000010200000002000000D62BC5FF86E029C14D51CAEF1C504E4119166562FADF29C1AB907503AE4F4E41","193.183","RUE NISRINNE"
354,"01050000204F6600000100000001020000000B000000FF652CCCB7E329C1272B536CCC4F4E41CE7D1EFA3FE329C173436C08C94F4E41E38292A0C6E229C1BEC6F54AC54F4E41C36DCA166CE229C1CE260837C34F4E41B7C9791323E229C1233658C2C14F4E414C4B54FFDBE129C1C745576FC54F4E41743E821A42E129C1201BC539CD4F4E41C6BA0B41C5E029C1C3A67AA3D24F4E41982E59D66FE029C1235CCFAFD94F4E41D8B90EAAF7DF29C17EDECBDBE34F4E41A33E9E5D41DF29C1A294B8D7F34F4E41","488.953","RUE EL HOUDHOUD"
355,"01050000204F66000001000000010200000007000000B4601EC7B1E029C1A65B8C1DAA4F4E411B8E6B99C8E029C19F63FC55E94F4E414AE07658DDE029C138F64BDD20504E418FF8610BF2E029C1161E024435504E41428FEB3D1BE129C164B0D3945C504E41DD1841404CE129C130DE085B89504E415CA0FB1291E129C160F44FCDC9504E41","488.087","RUE EL BANAFSAJ"
356,"01050000204F6600000100000001020000000A0000005D3F0215C2E029C1EA453511FD504E415AC4E61906E029C1D9C953DC20514E4170CF4D86CFDE29C14F7C91FC5B514E410AD54556E1DD29C1F0F0A03389514E41259DB6E85BDD29C1BE6487D0A2514E41D48712BE16DD29C129C96F56AC514E410793BA73D5DC29C113E6ED22B9514E4190E1603D32DC29C1D40F986BDC514E41CA4F707089DB29C1ED7D0DF001524E416DC22AAF83DB29C169A8950F03524E41","709.302","RUE MUSTAPHA EL MAANI"
357,"01050000204F66000001000000010200000006000000CBFCF09744DB29C154E4961021524E4171E8E62FAFDA29C155C05FBEA2524E4155485A7072DA29C1F6AE098FDC524E41DDD954372BDA29C197542B2213534E419CF179B60BDA29C19D75A91C2B534E41FD199BF4EED929C1C9B51A1338534E41","485.041","BOULEVARD HASSAN SGHIR"
358,"01050000204F660000010000000102000000080000000104FD8E19DA29C162317E744D534E413CD60287BFDA29C1CAE6FD955B534E41599D424A90DB29C1C5679F7070534E419FB826D7DFDB29C110C209E879534E41C7DB0F7E2BDC29C17D38329C89534E41F6B391278CDC29C156FDAE87A0534E41A06A2866CEDC29C1EC792EB9B8534E414228088AF9DC29C1ED2A008ACB534E41","384.397","RUE ZAID OU HMAD"
359,"01050000204F660000010000000102000000020000002AC0E06C62DE29C1AE09B3884A534E418E41B080C0DD29C10CA12293B1534E41","183.806","RUE SIDI BELYOUT"
360,"01050000204F66000001000000010200000004000000457CDB09C5DE29C1C85FFF4E33534E419978DEA4EEDD29C1C0666F0C21534E410A31846E3BDD29C1FB0D428511534E418B42A5D08FDC29C13FE3F2E304534E41","247.885","RUE KAMAL MOHAMED"
361,"01050000204F66000001000000010200000002000000630F664F48DC29C194325C8904534E41A9EBF34E6FDA29C1467977CEFC524E41","197.545","RUE LEON L'AFRICAIN"
362,"01050000204F66000001000000010200000004000000D29485AF70DE29C1C2C870DFED514E411D9AE171AFDD29C1F5910C474C524E414D82FB1737DD29C12B1B2F2087524E419B67CDD1EFDC29C121790D20AC524E41","354.121","RUE CHAOUIA"
363,"01050000204F66000001000000010200000007000000B8595D27CDDD29C11FC694DFD9514E41EE795F2671DD29C1228A9ACA0B524E417B8C5B7D2FDD29C1ACD949162D524E41B5A76B9EE8DC29C1DE2281D956524E416902271DB2DC29C1DB4BC39A72524E413ACD56458CDC29C1BAF838BD84524E41EFE1DDFE52DC29C136351156A2524E41","368.193","RUE IBN BATTOUTA"
364,"01050000204F6600000100000001020000000500000077AD4EF102DD29C16BD56AD2EF514E41D5B528DB5DDC29C134953F911F524E41CA3AE6F406DC29C13A843BD237524E41AAC572ABE9DB29C1F5E9F45D47524E41303ED5448DDB29C14180705097524E41","325.748","RUE ABDELLAH EL MEDOUNNI"
365,"01050000204F660000010000000102000000050000000E9CD4A53EDC29C1521028EFD3514E414588A730CFDB29C1B0CA16E4BA514E4185EC7182A7DB29C1CF23FB5AB6514E41C90D0E665EDB29C182125ACEB3514E41474A3939BBDA29C1075858C4B5514E41","179.349","RUE S. LAHCEN"
366,"01050000204F66000001000000010200000003000000FA48E4CD55E029C1A8B5215B71514E41CBC012DC74DF29C1A28CB7F39F514E419D5E0448D1DE29C13F8195D9BE514E41","206.83","RUE FERHAT HACHAD"
367,"01050000204F6600000100000001020000000200000084DA6C2B02E029C14DAC1860F2504E412AF8BC27B3DD29C120005F1864514E41","310.306","RUE EL WARDA"
368,"01050000204F66000001000000010200000004000000593CE1C7BADF29C1697DB9A08D514E41227D6C67E4DE29C1B4EBB3B059514E417546E37EB7DE29C16FEADBA64B514E4120454F18BDDD29C1BDB6E949E8504E41","349.165","RUE HABACHA"
369,"01050000204F6600000100000001020000000200000090F4D47F6AE129C1BA14F0A9A1514E414DFF9FCB67E029C1D489D65088514E41","115.738","RUE LYBIA"
370,"01050000204F66000001000000010200000002000000832B849135E029C1B2B631BAC5514E41E1EB6E0412E129C177EF7C88DA514E41","98.152","RUE O. SOUSS"
371,"01050000204F6600000100000001020000000700000002EBA6460CE229C19D4EC3B45C514E41870C7088ABE129C1C25E48B99A514E412B43658489E129C129912A9FA6514E41B23402DF45E129C1A0FFC7EDD2514E41C7F675633CE129C1C64B4466DB514E4150EAC6A22FE129C10BB93EA7E8514E418810BFAAE6E029C1832E96341B524E41","340.031","RUE BACHIR LALLA JTALMA"
372,"01050000204F66000001000000010200000008000000B6EDE38BE1F929C15FE90E13BE524E41F5BEC5B55BFD29C13B1C23BF73524E4105B04B4958FF29C14844265C47524E41B484A81B29002AC14E0E987B34524E418CF2604AAD002AC13C34AAD227524E410F9C0C165F012AC1E104E1141D524E41097EF02BD9012AC1959876BA17524E41F1E38D1F68022AC1F662E0481B524E41","954.541","RUE IBN HAMDISSE"
373,"01050000204F6600000100000001020000000400000020D42B410F012AC15CEAC9466A524E41B1603CE334022AC1FD4C05BD97524E419C84F7C449022AC17E427EF39F524E41175329195B022AC15174BA87D2524E41","244.165","RUE DINARD"
374,"01050000204F66000001000000010200000002000000DC2035DFBB032AC16E3AD9C8AC524E41569DA65952012AC1022D8BE8F8524E41","286.687","RUE ROUMMANI"
375,"01050000204F660000010000000102000000020000006944044A9D032AC1DBE00D0077524E418DE7C0A631012AC1634CA7E6BB524E41","282.421","RUE EL MEDIAQUE"
376,"01050000204F66000001000000010200000002000000C116D31D6A032AC1231A95EE4C524E41E3AC9DA859022AC18A79199D5D524E41","116.878","RUE SKHIRAT"
377,"01050000204F66000001000000010200000004000000C8A0358CDE032AC159785A9D22534E418D1B1FCF3D042AC1065DD6F456534E4130FB58FE4B042AC170B232FD64534E41368CF69950042AC1D5D59E8478534E41","151.976","RUE BOUSSELHAM"
378,"01050000204F660000010000000102000000020000003E7769436D032AC1EEA8EAB45B534E41845DE0A9B3012AC12B5DCF66A9534E41","224.697","RUE BOUGRAA"
379,"01050000204F66000001000000010200000002000000B1B3B9608A012AC1656E9D6D5B534E4103D087F291022AC1F62AECF17A534E41","121.656","RUE KHMESSET"
380,"01050000204F66000001000000010200000003000000605FF955FA032AC1F40B7178AD534E415E9ACAB912032AC1F8CF7D750B534E41087F4CBEC3022AC131EC4281D4524E41","382.567","RUE AHFIR"
381,"01050000204F6600000100000001020000000B000000770FC5A3E7052AC102292E49CA534E41FE63256ADE052AC164CC8BCEB2534E419EC1600EB2052AC1058852BC95534E411E15EDD62C052AC1AADEBB2C5C534E41FFEE324BB3042AC1D4C383AF2C534E415B94C8D063042AC1F2F0E54409534E41C2E73C5C27042AC1C4EC2202E9524E415A52D85D0C042AC13DB3547CCB524E41235D0077EF032AC1AFAEECEDB1524E415A6DBEAB88032AC1E6F77E0E48524E41A8FB884225032AC17471D29FDB514E41","881.377","AVENUE ASSA"
382,"01050000204F660000010000000102000000020000008298C057EB032AC149585256C54F4E41D93BF3A9B6002AC16CA8EAD0DB4E4E41","516.921","RUE AL KAZWINI"
383,"01050000204F66000001000000010200000002000000F10E4FC751032AC13D652251D44F4E41CAD5143D40002AC1CC2505BCF54E4E41","493.618","RUE ABOU BAKR EL ARABI"
384,"01050000204F66000001000000010200000002000000EA69F78EBE022AC1ED5CC34FE74F4E41602EC7EDD1FF29C159B3F09A114F4E41","472.391","RUE RIANE AL FALAKI"
385,"01050000204F6600000100000001020000000300000060F5C49E23022AC1ACFCC2DEFD4F4E415F99CE6B6D002AC15459770D8D4F4E41F37EA80F3FFF29C100332B5C3F4F4E41","441.859","RUE IBN WAHBOUNE"
386,"01050000204F66000001000000010200000003000000BE2D3FDDF9002AC1E0F25A722C504E41E2292D37F0FF29C1E4A729E7CD4F4E41E081BE3BDAFE29C1E821CC5B6B4F4E41","392.457","RUE IBN DAOUD"
387,"01050000204F6600000100000001020000000A00000060184CCCDC022AC1884A897BE74E4E418FBD3537A7012AC1ECD9DC652F4F4E415542EC3B85002AC129E9ADA1714F4E418C6DB02EF9FF29C1BEFBEE38924F4E417CBACCE182FF29C1424BBEA5AD4F4E41918376BDF6FE29C172D2B938CD4F4E4173851FDAA5FE29C1A72CDADADF4F4E41BC67EB0F8FFE29C1DC1D3DA6EF4F4E413374EC4C55FE29C17E58F33E3C504E41C88BFC7049FE29C1D8BAD8F64A504E41","792.226","RUE DENGERITE"
388,"01050000204F660000010000000102000000020000002A442CA135FD29C151CE85AE01504E41D67454D5BDFE29C1BFD08AC975504E41","252.681","RUE SOCRATE"
389,"01050000204F66000001000000010200000009000000878B0BA756012AC1E2EFE156B0504E4137B832A307012AC1F9CD98AFA9504E411A5F2219A6002AC1F3F61254B5504E41C0D68AD79EFF29C18C03F803D0504E4174E76B1651FF29C102072F07D8504E41D872587BB7FE29C15BB5E983E7504E41147FFCC36FFE29C13EB614FCEF504E41FE1240F31DFE29C18DB87B00F7504E41848C1AAFC5FD29C1570A4583FA504E41","408.403","RUE DE BOUHIRAD"
392,"01050000204F660000010000000102000000020000000E86943C4E002AC183AB12BA3D514E41BFBE7399F0FE29C15231E83287504E41","336.127","ALLEE DES TUILLIERS"
393,"01050000204F6600000100000001020000000D0000009826E497A3FF29C16B795A7E6F504E41687F8F4CF5FF29C1C8A5E27495504E41E45FB5DB42002AC1C9E57168B9504E417F7CE53458002AC1642152F2C7504E4181E1155D60002AC15032C329E0504E4148C0A17651002AC1E55FCF63EE504E41873D1F5E3A002AC1560277A0FA504E416935ED2907002AC12986FA0807514E41618E0FCBCFFF29C1CBA114F512514E4117DC998880FF29C15DB54E0621514E412F8B3FFC6AFF29C1F06621B727514E411C422B7163FF29C106C01E502D514E419135A4DF21FF29C1D41869C365514E41","474.566","ALLEE DES CORMANDRES"
394,"01050000204F6600000100000001020000000C000000B1FA2E0055082AC13E55445CD6514E411E24FD1226082AC1D01C2C37D9514E412BA841C2FF072AC1AF3E7C2DDA514E41CA133D08D2072AC1388F3C6DDA514E4108DD53419E072AC1F6597538D9514E41BBAC71C274072AC17E4F4639D7514E41B1C811CA43072AC10FEE8BC7D3514E41D7F8708D12072AC11BE5281DCE514E411D38BC22E1062AC16D8DED7DC5514E419151217AA9062AC1F85E6931B9514E41D7989A298E062AC1F189722FB1514E41903A6E8368062AC1C23EFE7AA8514E41","233.084","RUE E.H ABDELLAH"
395,"01050000204F6600000100000001020000001100000022F890E871082AC1D2BDD07812514E41F25ED2CC35082AC14EF0A53E17514E411C13FBEED0072AC1C8C0B28C22514E41041A0DCF80072AC1F8ABC23A2F514E41913FFF2D35072AC1354BB9DD3B514E4195D655A2FC062AC155E2760A48514E41FD8BE16EBE062AC18D46187856514E41302DD77393062AC181E9902665514E41B1814F815A062AC100C6D3317D514E41D768CF1F3C062AC15E31B87395514E411C6D5BEA2A062AC1B5B7C686AC514E418B420E3828062AC1D2018D90C0514E41217F9BCA2D062AC105DFEDDECD514E41F9AF8BF237062AC1A8485504DD514E41BF953B904F062AC1AD1A0650EE514E41967A4AEC69062AC1C170CEA2FC514E413E45988A79062AC1D971BF4907524E41","530.109","ALLEE DES MURIERS"
396,"01050000204F660000010000000102000000140000009A026113F7082AC1BE4D69BC9F514E41862085B5BA082AC1E6D3BE88A1514E41401FA89F8B082AC190B24D8BA2514E41CD78DD8159082AC10857A331A3514E41F191991B2D082AC1B1C1374EA2514E41E9A21DB9FD072AC17EE7B5B7A0514E4115E79A31D7072AC179B9F6539E514E4175FB0A9EA7072AC1E785B1849A514E41A5CC16D177072AC1B675441C94514E41C94002574F072AC106654C888C514E4169D3FA4928072AC1209229F784514E4141649F5A02072AC141F46FF278514E41EF533DCADA062AC13345366E6B514E41BC859F3CC8062AC1201B808761514E419D725642C4062AC1E886785355514E41FE02EF4BA7062AC17EC762BA4A514E41D3379ABC6C062AC11A9C798E3F514E411525810637062AC17215626D38514E415F79397307062AC1A22C139E34514E419E0644DDE6052AC18080834E33514E41","409.602","ALLEE DES MIMOSAS"
397,"01050000204F66000001000000010200000010000000A7A2BEBC29052AC1819DC7BC52514E412ECF12A70A052AC1088996D762514E41D1231EF4F6042AC1497486706E514E41D1986026E2042AC15DDAF8C07D514E410AEC81BCD1042AC1EB86DFAA8C514E4136EB50A6C5042AC12D3140729A514E413225ED23C5042AC12E4280F0A5514E415021EF00C6042AC131BAB6F4AF514E4193EBFF23C8042AC1C69DDE58B7514E418865B3F8C8042AC1BBCAB0FCC0514E4114DB8341CE042AC15356F0F5CA514E41C3C23D47CF042AC19CAE86D2D6514E4187D53066CB042AC1C0D16027DD514E41DF9DE318C0042AC182F3BD81E3514E41AF1E3380B3042AC18C92B05FEB514E4144F41888A5042AC16DE9AFB7F4514E41","279.748","RUE MARQUERITES"
398,"01050000204F6600000100000001020000000200000085372DEF28062AC19D55738E95514E41F7091797FC042AC16B3FA87F7C514E41","131.905","RUE TREMBLE"
399,"01050000204F6600000100000001020000000C0000002324D2086D052AC1D7940322D6524E41067C34656E062AC1355C97F197524E41C979425E98062AC178E20B128E524E41D3AF090CEF062AC1B46AED1A78524E41D8BEC9E242072AC19E6F5B0064524E417E9192F573072AC1C48FE86056524E41389E57D4B7072AC1EF4C14F644524E4113C7D7171C082AC1A90B319D32524E415BCB2116A6082AC192F0926419524E41080A71B633092AC1F14A3B26F6514E41CEB72DC2BF0A2AC13B99975B9E514E4119D42954B00B2AC1604716FF6A514E41","901.027","RUE DU LIERRE"
400,"01050000204F66000001000000010200000004000000BF1553C8220E2AC1DD5F94F583504E41F9FC9FEDE30D2AC1214FD21F68504E41CC7233F7580D2AC1D15E466432504E4156EFE04F8F0C2AC1B77B8DD8F44F4E41","291.706","RUE DES CHATAINIERS"
